Major_Cd,N_Terms,Graduated,Transfer_Cr,Inst_Cr,ACCT220,ECON309,ECON310,ECON311,ECON401,ENGL205,ENGL305,ENGL306,ECON160,ECON161,MATH103,MATH150A,MATH255A,MATH140,SOM120
233904B,4,Y,53,73,1:1B,1:1B,1:1B,1:1B-,1:1B,0:0NA,0:0NA,0:0NA,1:1A,1:1A,1:1A,0:0NA,0:0NA,0:0NA,1:1A-
233904B,11,Y,10,122,1:1B,1:1A,1:1B+,1:1C,3:0F,0:0NA,0:0NA,0:0NA,1:1A-,1:1A-,0:0NA,1:0W,0:0NA,1:1C,0:0NA
233904B,6,Y,102,52,1:1A,1:1A,1:1A-,1:1A-,1:1B-,0:0NA,0:0NA,0:0NA,1:1A,1:1C+,1:1A,0:0NA,0:0NA,1:1B+,0:0NA
233904B,6,N,79.3,28,1:1C,1:1D,1:1D,1:1D+,1:0F,0:0NA,1:1A,0:0NA,1:1C,1:1D,1:1B,0:0NA,0:0NA,1:1C,0:0NA
233904B,9,N,70,12,1:1A,0:0NA,0:0NA,1:0WU,0:0NA,0:0NA,0:0NA,0:0NA,1:1A,1:1A,0:0NA,2:0NC,0:0NA,1:1A,0:0NA
233904B,7,Y,70,57,1:1C,1:1C,1:1B-,1:1C-,2:1C,0:0NA,0:0NA,0:0NA,1:1A-,1:1C+,0:0NA,0:0NA,0:0NA,0:0NA,1:1B
233904B,6,N,6,151,1:1C,2:1D,1:1B,3:0,2:0F,0:0NA,0:0NA,0:0NA,2:1C,1:1C,0:0NA,0:0NA,0:0NA,1:1C-,1:1B
233904B,2,N,81,16,1:1C+,0:0NA,0:0NA,0:0NA,0:0NA,1:1D,0:0NA,0:0NA,1:1C+,1:1C-,3:0WU,0:0NA,0:0NA,2:0,1:1C-
233904B,7,N,58,27,0:0NA,0:0NA,1:0F,1:0F,0:0NA,0:0NA,1:1B-,0:0NA,1:1B,1:1C,2:0W,0:0NA,0:0NA,1:1C,1:1C
233904B,2,Y,70,70,1:1A,1:1B,1:1B-,1:1B,1:1C+,0:0NA,0:0NA,0:0NA,1:1A,1:1A,1:1C,0:0NA,0:0NA,2:0,2:1B+
233904B,8,N,70,51,1:1C,1:1D+,2:1C-,2:1D,2:1D-,1:1C,0:0NA,0:0NA,1:1B,1:1C,1:1C,0:0NA,0:0NA,1:1B,0:0NA
233904B,1,N,70,59,1:1A,1:1B,2:1A,2:0,0:0NA,1:1A,0:0NA,0:0NA,1:1A,1:1A,0:0NA,0:0NA,0:0NA,1:1A,0:0NA
233904B,2,N,46,50,1:1B,0:0NA,1:1D-,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,1:1C,1:1B,0:0NA,1:0WU,0:0NA,1:1B,0:0NA
233904B,9,N,66,9,0:0NA,0:0NA,0:0NA,1:0,0:0NA,0:0NA,0:0NA,0:0NA,3:0F,1:1A,2:0F,0:0NA,0:0NA,1:1A,0:0NA
233904B,3,Y,70,57,1:1B,1:1C,1:1B+,1:1C,1:1C,1:1A,0:0NA,0:0NA,1:1A,1:1B,1:1B,0:0NA,0:0NA,1:1D,0:0NA
233904B,8,Y,52,68,1:1C,2:1D,1:1A,1:1B+,1:1B+,1:1B+,0:0NA,0:0NA,1:1B,1:1B,0:0NA,1:1C,1:0C,1:0,1:1B+
233904B,11,N,32,60,1:1B,2:0F,1:1C,1:1D+,0:0NA,0:0NA,0:0NA,0:0NA,1:1B,1:1C,2:1C,2:0F,0:0NA,1:0WU,0:0NA
233904B,5,Y,63,58,1:1B,1:1C,1:1C-,1:1B-,1:1C-,0:0NA,2:1C+,0:0NA,1:1B,1:1C,2:1A,0:0NA,0:0NA,1:1C,0:0NA
233904B,5,Y,85,56,1:1A,1:1A,5:1B-,1:1C,1:1B-,1:1B,1:1B-,0:0NA,1:1A,1:1C,1:1C,0:0NA,1:0C,0:0NA,1:1C
233904B,2,N,52,9,1:1C,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,2:1B,1:1B,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA
233904B,15,Y,70,53,1:1B,1:1A,1:1B,1:1A-,1:1B,0:0NA,0:0NA,0:0NA,1:1A,1:1B,0:0NA,1:1C,1:0C,0:0NA,3:1A-
233904B,2,N,70,13,1:1B,0:0NA,1:1C,0:0NA,0:0NA,1:1A-,0:0NA,0:0NA,1:1A,1:1A,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA
233904B,2,Y,67,55,1:1A,1:1A,1:1A,1:1B,1:1B,1:1B,0:0NA,0:0NA,1:1B,2:1A,1:1B,0:0NA,0:0NA,1:1A,0:0NA
233904B,5,Y,62.6,79,1:1A,1:1A,1:1A,1:1B+,1:1B+,0:0NA,0:0NA,1:1A,1:1B,1:1B,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA
233904B,5,N,0,44,1:1B-,1:1B-,1:1C,1:1C,0:0NA,0:0NA,0:0NA,0:0NA,1:1C+,1:1C,1:1B-,0:0NA,0:0NA,0:0NA,0:0NA
233904B,6,Y,101,65,1:1A,1:1C,1:1C+,1:1C,1:1D-,1:1A,0:0NA,0:0NA,1:1C+,1:1C,0:0NA,0:0NA,0:0NA,0:0NA,1:1B
233904B,7,Y,74,46,1:1B,1:1B,1:1B,1:1C+,1:1C,0:0NA,0:0NA,0:0NA,1:1C,3:0,1:1B,0:0NA,0:0NA,1:1C+,0:0NA
233904B,4,Y,77,49,1:1B,1:1C,1:1B,1:1B,1:1D+,1:1B,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,1:1B,1:0B,1:1B,0:0NA
233904B,12,Y,70,75,1:1A,1:1A,2:1A,1:1A,1:1B,1:1A,0:0NA,0:0NA,2:0,1:1A,1:1B,0:0NA,1:0B,1:1A,0:0NA
233904B,7,Y,31,92,2:0,1:1B,1:1B+,1:1C+,1:1A,1:1B+,0:0NA,0:0NA,1:1A,1:1B+,1:0,2:1B,0:0NA,1:0,1:1B
233904B,5,Y,70,56,1:1D,1:1C,1:1C+,1:1C-,1:1C-,1:1B-,0:0NA,0:0NA,1:1B,1:1A,0:0NA,0:0NA,0:0NA,0:0NA,1:1C
233904B,3,N,31,35,1:1A,0:0NA,0:0NA,0:0NA,0:0NA,1:1A-,0:0NA,0:0NA,0:0NA,2:1A,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA
233904B,8,N,0,38,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,1:1B+,0:0NA,0:0NA,1:1D,1:0,2:0,0:0NA,0:0NA,1:0,0:0NA
233904B,6,Y,70,54,1:1B,1:1D,1:1B,1:1C+,1:1C,1:1A,0:0NA,0:0NA,1:1B,1:1B,0:0NA,1:1C,1:0C,1:1A,0:0NA
233904B,2,Y,44,81,1:1B,1:1C,2:1B,2:1C+,1:1C,0:0NA,1:0,1:1A-,1:1B+,1:1B,1:1C,0:0NA,0:0NA,0:0NA,0:0NA
233904B,5,Y,67,54,1:1A,1:1B,2:0,1:1A-,1:1A,1:1A,0:0NA,0:0NA,1:1A,1:1A,0:0NA,1:1C,1:0C,1:1A,0:0NA
233904B,9,Y,70,87,1:1C,1:1C,2:1B,0:0NA,1:1C,1:1B,0:0NA,0:0NA,1:1C,1:1C,1:1A,0:0NA,0:0NA,1:1B,0:0NA
233904B,12,Y,0,125,1:1B,1:1B,1:1A-,1:1B,2:0D,0:0NA,0:0NA,0:0NA,1:1A-,1:1B,2:1A,0:0NA,0:0NA,0:0NA,1:1A-
233904B,3,Y,70,50,1:1A,1:1A,1:1B+,1:1A-,1:1C+,1:1A,0:0NA,0:0NA,1:1A,1:1A,1:1A,0:0NA,0:0NA,1:1A,0:0NA
233904B,5,N,0,12,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA
233904B,4,N,24,71,1:1A,1:1C,1:1C,1:1D,0:0NA,0:0NA,0:0NA,0:0NA,1:1B,1:1B+,1:1B-,0:0NA,0:0NA,1:1C+,0:0NA
233904B,6,N,59,0,1:1B,0:0NA,2:0,1:0,0:0NA,1:1B,0:0NA,0:0NA,1:1C,1:1C,0:0NA,0:0NA,0:0NA,1:1B,0:0NA
233904B,5,Y,14,111,1:1A,1:1A,1:1C,2:1B+,1:1C,1:1A,0:0NA,0:0NA,1:1A,1:1A,1:1C,0:0NA,0:0NA,1:0,1:1C
233904B,11,Y,70,70,1:1B,1:1B,4:0,1:1B,1:1B,2:0,1:1C+,0:0NA,1:1C,1:1B,0:0NA,0:0NA,0:0NA,1:1B,0:0NA
233904B,7,N,71.8,34,1:1A,0:0NA,1:0,0:0NA,0:0NA,0:0NA,0:0NA,1:1A,1:1A-,2:0,0:0NA,1:1A-,0:0NA,0:0NA,1:1C
233904B,10,Y,65,67,1:1A,1:1B,1:1C,2:1C,2:1C-,1:1B,0:0NA,0:0NA,1:1C,1:1A,0:0NA,0:0NA,0:0NA,1:1B,0:0NA
233904B,6,N,0,40,1:0F,0:0NA,0:0NA,0:0NA,0:0NA,1:1D,0:0NA,0:0NA,2:0W,0:0NA,0:0NA,1:1C,0:0NA,0:0NA,1:1C+
233904B,5,Y,149.2,58,1:1A,2:1B,1:1C,2:1A-,1:1C,1:1A,0:0NA,0:0NA,1:1B,1:1B,0:0NA,1:1A,1:0A,1:1B,0:0NA
233904B,5,N,70,0,1:0WU,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,1:1A,1:1A,0:0NA,1:1A,0:0NA,1:1A,0:0NA
233904B,1,N,70,21,1:1B,1:1C,1:1C,1:1C-,2:1D,1:1B,0:0NA,0:0NA,1:1A,1:1B,0:0NA,0:0NA,0:0NA,1:1D,0:0NA
233904B,6,Y,69,51,1:1A,1:1C,1:1C,2:1B-,1:1C-,1:1B,0:0NA,0:0NA,1:1A,1:1A,0:0NA,0:0NA,0:0NA,1:1A,0:0NA
233904B,11,Y,6,122,1:1A-,1:1B,1:1A-,1:1B,1:1B,1:1A,0:0NA,0:0NA,1:1A,1:1A-,1:1A,0:0NA,0:0NA,1:1A,0:0NA
233904B,17,Y,68,62,1:1D-,1:1C-,6:0C,2:1D,2:1D,0:0NA,1:1B,0:0NA,1:1A,1:1A,0:0NA,0:0NA,0:0NA,1:1C,0:0NA
233904B,3,N,60,63,1:1A,1:1D,1:0F,1:0F,1:0,1:1B+,0:0NA,1:1B,1:1B,1:1B,1:1C,0:0NA,0:0NA,1:1B,0:0NA
233904B,3,N,0,34,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,1:1A,0:0NA,0:0NA,0:0NA,0:0NA
233904B,3,Y,90,40,1:0,2:0,1:1C+,1:1A,1:1C,0:0NA,0:0NA,1:1B+,1:1B+,1:1B,1:1A,0:0NA,0:0NA,0:0NA,0:0NA
233904B,3,N,12,4,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,2:1C,0:0NA,0:0NA,0:0NA,0:0NA
233904B,1,N,63,12,1:0F,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,1:0F,0:0NA,0:0NA,0:0NA,0:0NA,1:1C,0:0NA
233904B,10,N,60,50,1:1B,2:1C,1:1D+,2:1B,2:0W,0:0NA,0:0NA,0:0NA,1:1B,1:1C,1:1A,0:0NA,0:0NA,3:0,0:0NA
233904B,12,Y,70,54,1:1C,1:1C,1:1A,1:1C,2:1C,1:1B,0:0NA,0:0NA,1:1C,1:1C,0:0NA,0:0NA,0:0NA,1:1C,0:0NA
233904B,9,N,82,52,1:1B,1:1C,1:1C+,2:1B+,1:1D,0:0NA,1:1B,0:0NA,1:1C,1:1C,0:0NA,1:1A,0:0NA,1:1A,0:0NA
233904B,5,Y,60,67,3:1C,1:1B,1:1C+,1:1C,1:1C-,1:1B+,0:0NA,0:0NA,1:1C,1:1C,2:1C,0:0NA,0:0NA,2:1D,1:0
233904B,5,Y,81.6,43,1:1A,1:1A,0:0NA,1:1B,0:0NA,0:0NA,0:0NA,0:0NA,1:1B-,1:1A-,0:0NA,1:1B+,0:0NA,0:0NA,0:0NA
233904B,5,Y,64,57,1:1C,1:1B,1:1C+,1:1B,1:1C-,1:1A-,0:0NA,1:1A-,1:1A,1:1A,1:1B,0:0NA,0:0NA,1:1C,0:0NA
233904B,4,N,61,42,1:1B,1:1C-,1:1C,1:1C-,1:1C-,0:0NA,1:1B+,0:0NA,2:1B,1:1C,0:0NA,0:0NA,0:0NA,3:1B,0:0NA
233904B,3,N,70,16,1:1B-,0:0NA,0:0NA,0:0NA,0:0NA,1:0,0:0NA,0:0NA,1:1B,1:1C,0:0NA,1:1C,0:0NA,0:0NA,1:0
233904B,4,N,0,43,1:1A,0:0NA,1:0,0:0NA,0:0NA,1:1A-,0:0NA,0:0NA,1:1A-,1:1B,1:1B+,0:0NA,0:0NA,1:1B+,0:0NA
233904B,1,N,21,66,1:1C,0:0NA,0:0NA,2:1D-,0:0NA,1:1B+,0:0NA,0:0NA,2:1C+,3:0,1:1B-,0:0NA,0:0NA,1:1C,0:0NA
233904B,5,Y,63.5,59,1:1C,1:1C,1:1C,1:1C,1:1C-,0:0NA,0:0NA,1:1A,1:1C,1:1B,1:1A,0:0NA,0:0NA,1:1B,0:0NA
233904B,1,N,70,0,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,1:1B,0:0NA
233904B,13,Y,16,111,2:1C,2:1B,1:1C,1:1C,2:0D-,0:0NA,0:0NA,0:0NA,1:1C,1:1B,0:0NA,0:0NA,0:0NA,0:0NA,1:1C
233904B,5,N,54,0,1:1C,0:0NA,0:0NA,0:0NA,0:0NA,1:0WU,0:0NA,0:0NA,2:1C,1:0WU,1:1C,0:0NA,0:0NA,0:0NA,1:1C
233904B,5,Y,70,62,1:1A,1:1C,1:1C,1:1C,1:1D-,1:1B,0:0NA,0:0NA,1:1A,1:1B,0:0NA,0:0NA,0:0NA,1:1C,0:0NA
233904B,11,N,66,24,1:1C,1:0,1:1B,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,1:1A,1:1B,0:0NA,0:0NA,0:0NA,0:0NA,1:1B
233904B,4,N,0,38,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,2:0F,0:0NA,1:1B-,0:0NA,0:0NA,1:0F,0:0NA
233904B,4,N,60,7,1:1B,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,2:0,1:1B,1:1C,0:0NA,1:0C,1:1D,1:0WU
233904B,5,Y,82,43,1:1A-,1:1C,1:1D,1:1C-,1:1C,0:0NA,0:0NA,1:1A,1:1B,1:1C,1:1C,0:0NA,0:0NA,2:0,0:0NA
233904B,8,Y,70,52,1:1C,2:1C,2:1B,1:1C-,2:1B-,1:1B,0:0NA,0:0NA,1:1B,1:1A,1:1B,0:0NA,0:0NA,1:1B,0:0NA
233904B,7,Y,69,78,1:1A,1:1B,1:1B,1:1B+,1:1A,0:0NA,0:0NA,1:1A-,1:1A,1:1B,1:1B+,1:1C,0:0NA,1:1A,0:0NA
233904B,5,N,76.9,27,0:0NA,0:0NA,1:0,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,1:1A,1:1A,0:0NA,2:0W,0:0NA,1:1C+,0:0NA
233904B,5,Y,102.6,42,1:1A,1:1B,1:1B,1:1A,1:1B-,1:1A,0:0NA,0:0NA,0:0NA,1:1A,0:0NA,0:0NA,0:0NA,1:1A,0:0NA
233904B,5,N,70,6,1:1D,1:1D,2:0F,1:0F,0:0NA,1:1B,0:0NA,0:0NA,1:1B,1:1C,1:0F,0:0NA,0:0NA,1:1B,0:0NA
233904B,3,N,53.3,24,1:1B,1:0F,1:1C-,1:0F,0:0NA,1:1B,0:0NA,0:0NA,2:1A,1:1D,0:0NA,0:0NA,0:0NA,1:1B-,0:0NA
233904B,13,Y,64.5,57,1:1,3:1B,4:1B,2:1C,1:1C,1:1C,0:0NA,0:0NA,1:1C,1:1B,0:0NA,0:0NA,0:0NA,1:1B,0:0NA
233904B,3,N,68.5,13,1:1,1:1B,1:0F,1:1D,0:0NA,1:1A,0:0NA,0:0NA,1:1C,1:1C,1:1D,0:0NA,0:0NA,1:1C,0:0NA
233904B,3,N,0,9,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,1:0F,0:0NA,0:0NA,1:0F,0:0NA,1:0F,0:0NA,0:0NA,1:0WU,0:0NA
233904B,12,N,67,27,1:1B,1:1B,1:1D,2:1C,1:0F,1:1C,0:0NA,0:0NA,1:1B,1:1B,0:0NA,0:0NA,0:0NA,1:1B,0:0NA
233904B,3,N,44,46,1:1C,0:0NA,0:0NA,0:0NA,0:0NA,2:0,0:0NA,1:1B+,2:1D,1:1C-,3:0C,0:0NA,0:0NA,1:1C,1:0
233904B,2,N,58.3,27,1:1B-,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,1:1C,1:1B-,2:1C,0:0NA,0:0NA,0:0NA,1:1C
233904B,2,N,72,12,1:1C,1:0F,0:0NA,1:1D,0:0NA,1:1B+,0:0NA,0:0NA,1:1B,1:1C,1:1B,0:0NA,0:0NA,1:1C,0:0NA
233904B,2,N,27,11,1:1B-,0:0NA,3:0,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,1:1B,1:1A,2:1C,0:0NA,0:0NA,0:0NA,1:1C-
233904B,5,N,3,107,1:1D,1:0F,1:1D,1:1D,1:0F,0:0NA,0:0NA,0:0NA,0:0NA,3:1D,0:0NA,0:0NA,0:0NA,1:1B+,0:0NA
233904B,5,N,19,48,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,1:1B+,0:0NA,0:0NA,1:1C+,0:0NA,1:1B,0:0NA,0:0NA,0:0NA,0:0NA
233904B,4,N,69,0,1:1A,0:0NA,1:0WU,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,1:1B,1:1B,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA
233904B,6,Y,73.3,62,1:1A,1:1A,1:1A,1:1A,1:1A-,1:1A,0:0NA,0:0NA,1:1A,1:1B,1:1A,0:0NA,0:0NA,1:1A,0:0NA
233904B,3,Y,133,30,0:0NA,0:0NA,1:1B,0:0NA,1:1B-,0:0NA,0:0NA,0:0NA,1:1A,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA
233904B,4,N,0,13,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,1:1C,0:0NA,0:0NA,0:0NA,0:0NA
233904B,4,N,58,12,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA
233904B,5,Y,76,50,1:1A,1:1B,1:1A,1:1B,1:1A,1:0,0:0NA,0:0NA,1:1A,1:1A,0:0NA,1:1B,1:0B,1:1A,0:0NA
233904B,4,Y,72.3,48,1:1,1:1A,1:1A,1:1A,1:1A,1:1A,0:0NA,0:0NA,1:1A,1:1A,1:1A,0:0NA,1:0A,1:1A,0:0NA
233904B,6,N,70,33,1:1B,2:0F,1:0W,2:1D,0:0NA,1:1B,0:0NA,0:0NA,1:1C,1:1C,1:0W,0:0NA,0:0NA,2:1C,0:0NA
233904B,5,Y,31,89,1:1B,1:1C,1:1C,1:1A,1:1C-,0:0NA,0:0NA,1:1B,1:1C+,1:1C+,1:1C,0:0NA,0:0NA,1:1B,0:0NA
233904B,10,N,70,45,1:1C,1:1D,1:1C+,1:1C,2:0F,1:1C,0:0NA,0:0NA,1:1B,1:1C,0:0NA,1:1C,1:0C,1:1C,0:0NA
233904B,5,Y,16,104,1:1C,1:1C,1:1B+,1:1B,1:1A,0:0NA,0:0NA,0:0NA,1:1A-,1:1A,1:1C,0:0NA,0:0NA,1:1C+,0:0NA
233904B,9,Y,42,85,1:1B,2:1C,1:1C,2:1B+,1:1C-,1:1C-,0:0NA,0:0NA,2:1D,1:1B,2:1B,0:0NA,0:0NA,1:1B,0:0NA
233904B,6,Y,70,50,1:1A,1:1C,1:1B+,1:1A,1:1B+,1:1A,0:0NA,0:0NA,1:1B,1:1A,0:0NA,1:1A,0:0NA,1:1A,0:0NA
233904B,6,Y,24,102,0:0NA,1:1A,1:1B,1:1A-,1:1B,2:1A,0:0NA,0:0NA,0:0NA,0:0NA,1:1A,0:0NA,0:0NA,2:0,0:0NA
233904B,6,Y,66,57,1:1,1:1C,2:1D,2:1B-,1:1C-,1:1B,0:0NA,0:0NA,1:1B,1:1B,0:0NA,0:0NA,0:0NA,1:1B,0:0NA
233904B,4,Y,73,48,1:1B,1:1A,1:1A,1:1A-,1:1A-,1:1A,0:0NA,0:0NA,1:1B,0:0NA,1:1A,0:0NA,0:0NA,1:1A,0:0NA
233904B,3,N,51,29,1:1C,0:0NA,0:0NA,0:0NA,0:0NA,1:1C,0:0NA,0:0NA,1:1D,1:1D,2:0F,0:0NA,0:0NA,2:1C+,0:0NA
233904B,4,N,18,13,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,1:1A,0:0NA,0:0NA,0:0NA,0:0NA
233904B,2,N,64,31,1:1D,0:0NA,0:0NA,0:0NA,0:0NA,1:1A-,0:0NA,0:0NA,1:1C,0:0NA,1:1C,1:1B+,1:0C,0:0NA,1:0WU
233904B,3,Y,23,103,1:1A,1:1B,1:1B+,1:1B,1:1A-,1:1B,0:0NA,0:0NA,1:1A,1:1A-,1:1A,0:0NA,0:0NA,1:1B+,0:0NA
233904B,5,Y,70,50,1:1C,1:1C,1:1B,1:1C,1:1A-,1:1C,0:0NA,0:0NA,1:1A,1:1C,0:0NA,0:0NA,0:0NA,1:1A,0:0NA
233904B,2,N,0,13,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,2:1A-,0:0NA,0:0NA,0:0NA,0:0NA,2:1D,0:0NA,0:0NA,1:1B,0:0NA
233904B,8,Y,79.3,57,1:1,2:1B,1:1D-,1:1D+,1:0WU,1:1D,0:0NA,0:0NA,1:1C,1:1B,1:1C,0:0NA,0:0NA,1:1B,0:0NA
233904B,9,Y,0,121,1:1A,1:1C,1:1B,1:1B,1:1D,1:1A,0:0NA,0:0NA,1:1A,1:1C+,1:1A,1:1A,0:0NA,0:0NA,0:0NA
233904B,2,N,118,1,0:0NA,0:0NA,1:0WU,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,1:1B,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA
233904B,2,Y,67,86,1:1A,1:1C,1:1B,1:1C,1:1C+,1:1B,0:0NA,0:0NA,1:1B,1:1A,1:1C,0:0NA,1:0C,1:1C,0:0NA
233904B,7,Y,41,82,1:1A,2:0,1:1A,1:1A,1:1A,0:0NA,1:0,0:0NA,1:1A,1:1A,1:1A,1:0W,0:0NA,1:1A,0:0NA
233904B,10,Y,0,130,1:1A-,3:1C,1:1B,1:1B,1:1C,0:0NA,0:0NA,0:0NA,1:1C,1:1C,2:1A,0:0NA,0:0NA,2:1C,0:0NA
233904B,2,N,70,0,1:1C,0:0NA,1:0F,0:0NA,0:0NA,1:0,0:0NA,0:0NA,1:1C,0:0NA,0:0NA,1:1C,1:0C,1:1C,0:0NA
233904B,14,N,59,42,1:1B-,3:0F,1:1B,1:1C,0:0NA,0:0NA,0:0NA,0:0NA,1:1B,1:1A,0:0NA,0:0NA,0:0NA,0:0NA,1:1C
233904B,5,Y,6,129,1:1C,1:1C,2:1B-,1:1A,2:1D,0:0NA,0:0NA,0:0NA,1:1B,1:1B,0:0NA,0:0NA,0:0NA,2:0,0:0NA
233904B,5,Y,3,125,1:1D-,2:1C,2:1C-,1:1C,1:1C-,0:0NA,0:0NA,0:0NA,1:1D,1:1C,0:0NA,0:0NA,0:0NA,1:1C,0:0NA
233904B,6,Y,27,105,1:1A,1:1B,1:1B,1:1A,1:1B,0:0NA,0:0NA,0:0NA,1:1A,1:1B-,2:1B-,0:0NA,0:0NA,1:1B,0:0NA
233904B,5,Y,70,55,1:1B,1:1A,1:1A,1:1A-,1:1B,0:0NA,1:1A,0:0NA,1:1A,1:1A,0:0NA,0:0NA,0:0NA,1:1A,0:0NA
233904B,3,N,70,33,1:1,1:1D,2:1D+,1:1B,1:1C-,1:1C,0:0NA,0:0NA,1:1B,1:1B,1:1C,0:0NA,1:0C,1:1A,0:0NA
233904B,13,Y,12,119,1:1C,1:1C,1:1C,2:1C+,2:0F,0:0NA,0:0NA,0:0NA,2:1B,1:1B,1:1C,0:0NA,0:0NA,1:1C-,0:0NA
233904B,9,Y,0,124,1:1C,1:1C,2:1C-,1:1B,1:1C-,0:0NA,0:0NA,0:0NA,1:1D,1:1D+,3:1C,0:0NA,0:0NA,0:0NA,0:0NA
233904B,7,Y,0,126,2:0,2:0,2:1B,1:1C-,1:1C-,0:0NA,0:0NA,0:0NA,1:1C,1:1C+,0:0NA,0:0NA,0:0NA,1:1A,0:0NA
233904B,9,Y,6,123,1:1D,1:1B,1:1A,1:1B+,1:1A-,0:0NA,0:0NA,0:0NA,1:1B,1:1C,0:0NA,1:1A,0:0NA,1:1B,0:0NA
233904B,9,Y,75.3,64,1:1C,1:1A,1:1A,1:1A,1:1A,0:0NA,2:0,1:1B+,1:1C,1:1C,0:0NA,0:0NA,0:0NA,1:1B-,2:0WU
233904B,10,N,13,101,1:1,1:1B,1:1C,2:1D+,1:0,0:0NA,0:0NA,0:0NA,1:1D,2:0F,0:0NA,0:0NA,0:0NA,1:1C,0:0NA
233904B,7,N,0,96,3:0C,1:0F,3:0F,1:0F,0:0NA,0:0NA,0:0NA,0:0NA,1:1B-,3:0C,1:1C,0:0NA,0:0NA,1:1C,0:0NA
233904B,12,N,70,46,2:1C,1:1D,1:1C-,3:1B,2:0WU,0:0NA,1:1B,0:0NA,1:1B-,1:1C,1:1C,0:0NA,0:0NA,1:1B-,0:0NA
233904B,2,Y,6,115,2:1C,1:1C,1:1D,2:0D,1:1B,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,1:0F,3:0F,0:0NA,1:1A,0:0NA
233904B,5,N,72.7,155,1:1B,0:0NA,2:1C-,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,1:1B,1:1B,0:0NA,1:1C,0:0NA,0:0NA,1:1B
233904B,8,N,9,85,2:1C,0:0NA,1:1D,0:0NA,0:0NA,1:0,0:0NA,0:0NA,2:1C,1:1C,1:1C,0:0NA,0:0NA,1:1B,0:0NA
233904B,9,Y,68,82,1:1B,2:1C,1:1A-,2:1C+,2:1C-,0:0NA,0:0NA,0:0NA,1:1A,1:1A,0:0NA,1:1C,1:0C,1:1A,0:0NA
233904B,3,N,70,31,1:1A,1:0F,1:0F,1:0F,1:0,1:1A,0:0NA,0:0NA,1:1A,1:1A,0:0NA,1:1C,0:0NA,0:0NA,1:1B
233904B,6,Y,3,146,1:1D-,2:1D,3:1C,3:1C-,2:1C,0:0NA,0:0NA,0:0NA,1:1D+,2:1D-,1:1B-,0:0NA,0:0NA,1:0,2:1C+
233904B,10,Y,68,58,1:1B-,2:0,2:0,2:1B,2:0,0:0NA,0:0NA,0:0NA,1:1C,1:1C,0:0NA,0:0NA,0:0NA,1:1C,0:0NA
233904B,7,Y,0,120,1:1A-,1:1B,1:1C,1:1C+,1:1B+,1:1A,0:0NA,0:0NA,1:1C,1:1D+,1:1B-,0:0NA,0:0NA,1:1B,0:0NA
